actor_id,name,birth_year,death_year,primary_profession,known_for_titles
nm0000473,Diane Keaton,1946,\N,"actress,producer,director","tt0075686,tt0337741,tt0356680,tt0082979"
nm0001346,Edward Herrmann,1943,2014,"actor,miscellaneous,soundtrack","tt0093693,tt0093437,tt0113987,tt0083564"
nm0467085,Jerzy Kosinski,1933,1991,"writer,actor,archive_footage","tt0078841,tt0082979,tt1667354,tt0098185"
nm0822972,Maureen Stapleton,1925,2006,"actress,soundtrack,archive_footage","tt0082979,tt0077742,tt0065377,tt0088933"
nm0938052,Ian Wolfe,1896,1992,"actor,soundtrack,archive_footage","tt0047472,tt0066434,tt0051201,tt0035279"
nm0000031,Katharine Hepburn,1907,2003,"actress,writer,soundtrack","tt0063227,tt0032904,tt0082846,tt0043265"
nm0000020,Henry Fonda,1905,1982,"actor,producer,miscellaneous","tt0050083,tt0082846,tt0032551,tt0051207"
nm0000404,Jane Fonda,1937,\N,"actress,producer,miscellaneous","tt0067309,tt0062711,tt3312830,tt0077362"
nm0571630,Doug McKeon,1966,\N,"actor,director,writer","tt0082846,tt0409838,tt0292459,tt0076993"
nm0001056,Dabney Coleman,1932,\N,"actor,miscellaneous,producer","tt0086567,tt0080319,tt0128853,tt0084805"
nm0487140,William Lanteau,1922,1993,actor,"tt0082846,tt0054989,tt0074074,tt0053001"
nm0753068,Christopher Rydell,1963,\N,"actor,writer,miscellaneous","tt0082846,tt0089560,tt0089222,tt0097530"
nm0004949,Troy Garity,1973,\N,"actor,producer,miscellaneous","tt2891574,tt3628584,tt1833285,tt0324013"
nm0001682,Mickey Rooney,1920,2014,"actor,producer,director","tt0057193,tt0054698,tt0031066,tt0076538"
nm0047440,Pearl Bailey,1918,1990,"actress,writer,soundtrack","tt0082406,tt0053182,tt0046828,tt0039951"
nm0016776,Jack Albertson,1907,1981,"actor,soundtrack,archive_footage","tt0067992,tt0069113,tt0082406,tt0063654"
nm0242098,Sandy Duncan,1946,\N,"actress,producer,soundtrack","tt0111333,tt0082406,tt0066657,tt0075572"
nm0634282,Jeanette Nolan,1911,1998,"actress,soundtrack,archive_footage","tt0082406,tt0045555,tt0056217,tt0076618"
nm0125426,Pat Buttram,1915,1994,"actor,writer,soundtrack","tt0070608,tt0082406,tt0099088,tt0065421"
nm0275835,John Fiedler,1925,2005,"actor,soundtrack,archive_footage","tt0050083,tt0063374,tt0065126,tt0076363"
nm0570615,John McIntire,1907,1991,"actor,soundtrack,archive_footage","tt0054215,tt0098536,tt0076618,tt0042208"
nm0048147,Richard Bakalyan,1931,2015,"actor,writer,producer","tt0071315,tt0082406,tt0059885,tt0050213"
nm0268297,Nicholas Farrell,1955,\N,"actor,archive_footage","tt0082158,tt1007029,tt0116477,tt3569230"
nm0369814,Nigel Havers,1951,\N,"actor,director,soundtrack","tt0082158,tt0472160,tt0092965,tt0053494"
nm0153182,Ian Charleson,1949,1990,"actor,archive_footage","tt0082158,tt0083987,tt0093677,tt0086809"
nm0002027,Ben Cross,1947,2020,"actor,producer,archive_footage","tt0796366,tt0113071,tt0082158,tt0760188"
nm0314776,Daniel Gerroll,1951,\N,actor,"tt0101775,tt0094739,tt0082158,tt1872181"
nm0000755,Lindsay Anderson,1923,1994,"director,actor,writer","tt0063850,tt0082158,tt0083694,tt0057578"
nm0202638,Nigel Davenport,1928,2013,"actor,soundtrack,archive_footage","tt0060665,tt0082158,tt0076210,tt0070531"
nm0132293,Cheryl Campbell,1949,\N,"actress,soundtrack,archive_footage","tt0077060,tt0078699,tt0162096,tt0082158"
nm0227039,Melinda Dillon,1939,2023,"actress,soundtrack,archive_footage","tt0175880,tt0075860,tt0085334,tt0093148"
nm0012204,Luther Adler,1903,1984,"actor,soundtrack,archive_footage","tt0040552,tt0042369,tt0043461,tt0042005"
nm0697587,Barry Primus,1938,\N,"actor,director,writer","tt1661382,tt1034331,tt0179626,tt0082846"
nm0813977,Josef Sommer,1934,\N,"actor,archive_footage","tt0066999,tt0114558,tt0090329,tt0376994"
nm0363157,John Harkins,1932,1999,"actor,archive_footage","tt0081974,tt0078841,tt0086969,tt0059978"
nm0393458,Don Hood,1940,2003,actor,"tt0084809,tt0081974,tt0313542,tt0109198"
nm0000979,Wilford Brimley,1934,2020,"actor,stunts,archive_footage","tt0087781,tt0119360,tt0088933,tt0106918"
nm0919321,Johnny Weissmuller,1904,1984,"actor,music_department,archive_footage","tt0023551,tt0035419,tt0042311,tt0036414"
nm0358076,Neil Hamilton,1899,1984,"actor,soundtrack,archive_footage","tt0060153,tt0025862,tt0059968,tt0023551"
nm0807580,C. Aubrey Smith,1863,1948,"actor,soundtrack,archive_footage","tt0032976,tt0037515,tt0029442,tt0023551"
nm0001577,Maureen O'Sullivan,1911,1998,"actress,soundtrack,archive_footage","tt0025878,tt0091167,tt0025862,tt0023551"
nm0515967,Doris Lloyd,1896,1968,"actress,soundtrack,archive_footage","tt0054387,tt0043274,tt0059742,tt0022550"
nm0367516,Forrester Harvey,1884,1945,"actor,soundtrack,archive_footage","tt0024184,tt0034398,tt0018328,tt0032976"
nm0930797,Ivory Williams,1907,1982,actor,"tt0027700,tt0023551"
nm7573140,Franz Balluck,1913,1987,actor,\N
nm0065373,Charles Becker,1887,1968,"actor,archive_footage","tt0017421,tt0030845"
act_22c40b99,Burre Billingsley,,,,
nm0000230,Sylvester Stallone,1946,\N,"actor,writer,producer","tt0075148,tt0089927,tt3076658,tt0084602"
nm0671446,Pelé,1940,2022,"actor,producer,writer","tt0083284,tt0282744,tt0085943,tt0186637"
nm0600961,Bobby Moore,1941,1993,"actor,archive_footage","tt0083284,tt0068188,tt0398478,tt0060035"
nm0034055,Osvaldo Ardiles,1952,\N,"actor,writer,soundtrack","tt0083284,tt12459594,tt27683607,tt1962879"
nm0887122,Paul Van Himst,1943,\N,actor,"tt0083284,tt0151513,tt0233095,tt12459594"
nm0223391,Kazimierz Deyna,1947,1989,"actor,archive_footage",tt0083284
nm0861228,Hallvar Thoresen,1957,\N,actor,"tt0083284,tt7336664,tt0473415"
nm0838620,Mike Summerbee,1942,\N,"actor,archive_footage","tt0083284,tt0135733,tt2950104,tt0239185"
nm0697848,Co Prins,1938,1987,actor,tt0083284
nm0591485,Liza Minnelli,1946,\N,"actress,director,producer","tt0068327,tt0082031,tt0076451,tt0367279"
nm0280242,Geraldine Fitzgerald,1913,2005,"actress,writer,producer","tt0031210,tt0032145,tt0082031,tt0059575"
nm0251708,Jill Eikenberry,1947,\N,"actress,producer,soundtrack","tt0090466,tt1625346,tt0082031,tt0491152"
nm0254634,Stephen Elliott,1918,2005,"actor,archive_footage","tt0086960,tt0082031,tt0071402,tt0092585"
nm0743874,Ted Ross,1934,2002,"actor,soundtrack","tt0082031,tt0078504,tt0094678,tt0101889"
nm0551949,Barney Martin,1923,2005,"actor,miscellaneous,soundtrack","tt0082031,tt0063462,tt0098904,tt0079308"
nm0053856,Thomas Barbour,1921,2005,actor,"tt0072251,tt0082031,tt0106226,tt0094678"
nm0339737,Andre Gregory,1934,\N,"actor,producer,writer","tt0082783,tt0106697,tt0095497,tt0111143"
nm0001728,Wallace Shawn,1943,\N,"actor,writer,producer","tt0082783,tt0093779,tt0120434,tt0317705"
nm0501721,Jean Lenauer,1904,1983,"director,actor","tt0223010,tt19716106,tt0082783"
nm0125122,Roy Butler,1893,1973,"actor,archive_footage","tt0178896,tt0034871,tt0041289,tt0037318"
nm0251977,Deborah Eisenberg,1945,\N,"actress,writer,producer","tt1791682,tt0365480,tt10808832,tt27845177"
nm0823592,Ringo Starr,1940,\N,"music_artist,actor,producer","tt0058182,tt3960412,tt0073298,tt0064622"
nm0001480,Shelley Long,1949,\N,"actress,producer,miscellaneous","tt0083399,tt0091541,tt0093175,tt0112572"
nm0399155,Cork Hubbert,1952,2003,actor,"tt0089469,tt0092332,tt0082146,tt0080240"
nm0455040,Mark King,\N,\N,"actor,stunts","tt0103285,tt0099558,tt0102562,tt0094357"
nm0603218,Paco Morayta,1946,2001,"actor,writer","tt0120746,tt0088011,tt0274763,tt0117509"
nm0453447,Evan C. Kim,1953,\N,"actor,archive_footage","tt0094963,tt0076257,tt0085106,tt0082146"
nm0338504,Ed Greenberg,\N,\N,"actor,writer","tt0069704,tt0082146,tt0088067,tt0077053"
nm0525855,Carl Lumbly,1951,\N,"actor,archive_footage,archive_sound","tt0203019,tt0086856,tt4731136,tt0285333"
nm0000758,Melody Anderson,1955,\N,"actress,archive_footage","tt0080745,tt0098369,tt0082242,tt0091055"
nm0714836,Dennis Redfield,1943,\N,"actor,miscellaneous,director","tt0100419,tt0077000,tt0087244,tt0102593"
nm0198553,Nancy Locke,\N,\N,"actress,writer,miscellaneous","tt0100405,tt0101831,tt0093639,tt0092841"
nm0089408,Lisa Blount,1957,2010,"actress,producer,archive_footage","tt0084434,tt0093777,tt0362506,tt0096945"
nm0000387,Robert Englund,1947,\N,"actor,miscellaneous,director","tt0087800,tt0329101,tt0095742,tt0093629"
nm0703767,Bill Quinn,1912,1994,"actor,soundtrack,archive_footage","tt0086491,tt0098382,tt0056869,tt0082242"
nm0192980,Michael Currie,1928,2009,actor,"tt0086383,tt0085636,tt0083530,tt0094963"
nm0000316,Mel Brooks,1926,\N,"actor,writer,producer","tt0094012,tt0395251,tt0082517,tt0071230"
nm0908914,Dee Wallace,1948,\N,"actress,producer,miscellaneous","tt0083866,tt0085382,tt0082533,tt0090887"
nm0001495,Patrick Macnee,1922,2015,"actor,costume_department,producer","tt0054518,tt0082533,tt0090264,tt0088258"
nm0240797,Dennis Dugan,1946,\N,"actor,director,writer","tt0116483,tt0960144,tt0142342,tt0077070"
nm0831791,Christopher Stone,1940,1995,"actor,director,writer","tt0082533,tt0085382,tt0096661,tt0073965"
nm0049470,Belinda Balaski,1947,\N,"actress,archive_footage","tt0082533,tt0122718,tt0087363,tt0074228"
nm0111974,Elisabeth Brooks,1951,1997,actress,"tt0082533,tt0071054,tt0099601,tt0092863"
nm0000585,Robert Picardo,1953,\N,"actor,writer,director","tt0112178,tt0094433,tt0117731,tt0093260"
nm0001493,Peter MacNicol,1954,\N,"actor,director,writer","tt0084707,tt0118254"
nm0164680,Caitlin Clarke,1952,2004,"actress,archive_footage","tt0082288,tt0109303,tt0090555,tt0098073"
nm0356268,John Hallam,1941,2006,actor,"tt0080745,tt0082288,tt0089489,tt0102798"
nm0264235,Peter Eyre,1942,\N,"actor,archive_footage","tt0082288,tt0107943,tt0120681,tt0118892"
nm0758692,Albert Salmi,1928,1990,"actor,soundtrack,archive_footage","tt0051435,tt0067065,tt0080487,tt0082288"
nm0111356,Sydney Bromley,1909,1987,"actor,archive_footage","tt0088323,tt0082010,tt0082288,tt0059014"
nm0757474,Chloe Salaman,\N,\N,actress,"tt0082288,tt0081963,tt0165592,tt0112189"
nm0416476,Emrys James,1928,1989,"actor,archive_footage","tt0082288,tt0499560,tt0499367,tt0233598"
nm0447358,Roger Kemp,1931,\N,actor,"tt0082288,tt0081573,tt0084503,tt0196252"
nm0001334,John Heard,1946,2017,"actor,producer,soundtrack","tt0406816,tt0094737,tt0099077,tt0099785"
nm0244619,Ann Dusenberry,1953,\N,"actress,soundtrack,archive_footage","tt0077766,tt0085846,tt0080240,tt0083470"
nm0742172,Arthur Rosenberg,\N,\N,"actor,archive_footage","tt0087277,tt0078841,tt0085382,tt0104020"
nm0231978,Patricia Donahue,1925,2012,"actress,miscellaneous","tt0202206,tt0164295,tt0063893,tt0083500"
nm0056240,Geraldine Baron,1940,2010,actress,"tt0080025,tt0085287,tt0063671,tt0082220"
nm0664776,Katherine Pass,\N,\N,actress,"tt0080465,tt0082220,tt0074621,tt0068795"
nm0569239,Everett McGill,1945,\N,"actor,soundtrack","tt4093826,tt0166896,tt0091187,tt0082484"
nm0000579,Ron Perlman,1950,\N,"actor,producer,director","tt3973768,tt0411477,tt0167190,tt0092319"
nm0252832,Nicholas Kadi,1952,\N,"actor,miscellaneous","tt0082484,tt0100232,tt0119190,tt0240462"
nm0001044,Rae Dawn Chong,1961,\N,"actress,director,writer","tt0088944,tt0088939,tt0082484,tt0100740"
nm0777229,Gary Schwartz,1952,\N,"actor,miscellaneous,writer","tt1210335,tt0098084,tt0099052,tt0103241"
nm1874510,Naseer El-Kadi,1952,\N,actor,tt0082484
nm0094958,Franck-Olivier Bonnet,1946,2013,"actor,writer","tt0473753,tt0211915,tt0133385,tt0083734"
nm0454338,Jean-Michel Kindt,\N,\N,actor,"tt0082484,tt0079002,tt0169519,tt0143022"
nm0771391,Kurt Schiegl,1925,1984,"actor,camera_department","tt0125421,tt0082484,tt0076760,tt0082244"
nm0318633,Brian Gill,\N,\N,actor,tt0082484
nm0106387,Rossano Brazzi,1916,1994,"actor,writer,director","tt0046754,tt0052225,tt0064505,tt0047580"
nm0330150,Don Gordon,1926,2017,"actor,writer,archive_footage","tt0072308,tt0070511,tt0062765,tt0099528"
nm0366027,Lisa Harrow,1943,\N,actress,"tt0120244,tt0082377,tt0104685,tt0366037"
nm0391476,Barnaby Holm,1967,\N,actor,"tt0082377,tt0071706,tt0077045,tt0098307"
nm0011199,Mason Adams,1919,2005,"actor,miscellaneous,soundtrack","tt0108186,tt0075528,tt0213689,tt0103112"
nm0034013,Robert Arden,1922,2004,"actor,producer,archive_footage","tt0048393,tt0091419,tt0092211,tt0094791"
nm0932587,Leueen Willoughby,\N,\N,"actress,archive_footage","tt0078346,tt0081573,tt0075471,tt11534440"
nm0102291,Marc Boyle,1945,1999,"stunts,actor,archive_footage","tt0082869,tt0119116,tt0118661,tt0113492"
nm0449266,Milos Kirek,1946,1993,"actor,archive_footage","tt0086006,tt0397828,tt0079481,tt0424725"
nm0001159,Faye Dunaway,1941,\N,"actress,producer,director","tt0074958,tt0061418,tt0071315,tt0082766"
nm0769311,Diana Scarwid,1955,\N,"actress,soundtrack,archive_footage","tt0161081,tt0082766,tt0086312,tt0114738"
nm0002079,Steve Forrest,1925,2013,"actor,soundtrack,archive_footage","tt0082766,tt0056197,tt0090056,tt0046333"
nm0196247,Howard Da Silva,1909,1986,"actor,director,soundtrack","tt0037884,tt0068156,tt0038369,tt0071577"
nm0387664,Mara Hobel,1971,\N,"actress,archive_footage","tt0082766,tt0082497,tt0949731,tt0362269"
nm0017377,Rutanya Alda,1942,\N,"actress,miscellaneous,writer","tt0077416,tt0082766,tt0083550,tt0106664"
nm0333100,Harry Goz,1932,2003,"actor,soundtrack","tt0074860,tt0278877,tt0082766,tt0085044"
nm0250218,Michael Edwards,1944,\N,"actor,soundtrack,archive_footage","tt0103064,tt0082766,tt3799232,tt0094075"
nm0381606,Howard Hesseman,1940,2022,"actor,writer,director","tt0077097,tt0090444,tt0091059,tt0089822"
nm0113525,Eric Brown,1964,\N,"actor,assistant_director,stunts","tt0085050,tt0096426,tt0082948,tt0105645"
nm0681523,Patrick Piccininni,1966,\N,actor,"tt0082948,tt0086814,tt4388650,tt0075471"
nm0000893,Ed Begley Jr.,1949,\N,"actor,producer,director","tt0310281,tt0910936,tt1178663,tt1289401"
nm0117200,Pamela Jean Bryant,1959,2010,actress,"tt0080645,tt0082677,tt0077031,tt0082685"
nm0046369,Meridith Baer,1947,\N,"actress,writer,miscellaneous","tt0082948,tt0075836,tt0082947,tt0077351"
nm0288031,Ron Foster,1930,2015,actor,"tt0057160,tt0091541,tt0054041,tt0044265"
nm0253004,Peter Elbling,1943,\N,"actor,writer,producer","tt0085894,tt0104437,tt0089730,tt0094006"
nm0057885,Beans Morocco,1934,\N,"actor,sound_department,soundtrack","tt0112346,tt0111686,tt0081698,tt0098105"
nm0001448,Jessica Lange,1949,\N,"actress,producer,soundtrack","tt0084805,tt0074751,tt0109306,tt0083967"
nm0171475,John Colicos,1928,2000,"actor,soundtrack,archive_footage","tt0080516,tt0077215,tt0064030,tt0106145"
nm0503627,Michael Lerner,1941,2023,"actor,archive_footage","tt0101410,tt0120685,tt0319343,tt1877832"
nm0001378,Anjelica Huston,1951,\N,"actress,producer,director","tt0099703,tt0100944,tt0120631,tt0101272"
nm0871501,William Traylor,1929,1989,"actor,archive_footage","tt0086856,tt0085894,tt0082934,tt0097166"
nm0384718,Thomas Hill,1927,2009,"actor,archive_footage","tt0088323,tt0100240,tt0083943,tt0067411"
nm0268185,Brian Farrell,\N,\N,actor,"tt0082934,tt0086662,tt0073961,tt0069599"
nm0000010,James Cagney,1899,1986,"actor,director,producer","tt0029870,tt0031867,tt0042041,tt0035575"
nm0348214,Moses Gunn,1929,1993,"actor,archive_footage","tt0067741,tt0073631,tt0091187,tt0082970"
nm0573299,Kenneth McMillan,1932,1989,"actor,soundtrack,archive_footage","tt0087182,tt0088889,tt0089941,tt0086879"
nm0002285,Pat O'Brien,1899,1983,"actor,producer,soundtrack","tt0053291,tt0029870,tt0039772,tt0021890"
nm0640307,Donald O'Connor,1925,2003,"actor,director,producer","tt0045152,tt0045899,tt0045592,tt0040111"
nm0647921,James Olson,1930,2022,"actor,soundtrack,archive_footage","tt0066769,tt0088944,tt0083550,tt0082970"
nm0001597,Mandy Patinkin,1952,\N,"actor,producer,soundtrack","tt1796960,tt0093779,tt0094631,tt0099422"
nm0738415,Howard E. Rollins Jr.,1950,1996,"actor,archive_footage","tt0082970,tt0094484,tt0088146,tt0176357"
nm0421596,Maren Jensen,1956,\N,"actress,production_designer,archive_footage","tt0077215,tt0082245,tt0076984,tt0082070"
nm0000232,Sharon Stone,1958,\N,"actress,producer,miscellaneous","tt0103772,tt0112641,tt0114214,tt0108162"
nm0118761,Susan Buckner,1953,\N,"actress,soundtrack","tt0077631,tt0082245,tt0075485,tt0075513"
nm0247532,Jeff East,1957,\N,"actor,writer,producer","tt0078346,tt0095925,tt0070814,tt0071634"
nm0727006,Colleen Riley,\N,\N,actress,"tt0082245,tt0089274,tt0085078,tt0075584"
nm0056491,Douglas Barr,1930,2015,actor,"tt0168804,tt0042377,tt0039478,tt0168943"
nm0004998,Lisa Hartman,1956,\N,"actress,music_department,producer","tt0075590,tt0078638,tt0082245,tt0088395"
nm0626728,Lois Nettleton,1927,2008,"actress,soundtrack,archive_footage","tt0094484,tt0076993,tt0312351,tt0064379"
nm0077720,Michael Berryman,1948,\N,"actor,producer,transportation_department","tt0090305,tt0077681,tt0395584,tt0073486"
nm0000244,Sigourney Weaver,1949,\N,"actress,producer,soundtrack","tt0118583,tt0078748,tt0499549,tt0095243"
nm0000249,James Woods,1947,\N,"actor,producer,director","tt0120877,tt0119282,tt0159097,tt0086541"
nm0941683,Irene Worth,1916,2002,actress,"tt0083806,tt0052033,tt0067483,tt0067306"
nm0715622,Pamela Reed,1949,\N,"actress,archive_footage","tt0228750,tt0099938,tt0086197,tt0110216"
nm0667292,Albert Paulsen,1925,2004,"actor,soundtrack,archive_footage","tt0056218,tt0056742,tt0060009,tt0055674"
nm0497826,Mark Lee,1958,\N,"actor,director,producer","tt0082432,tt0452003,tt2358586,tt0095117"
nm0449652,Bill Kerr,1922,2014,"actor,archive_footage","tt0082432,tt0084504,tt0087981,tt0316396"
nm0394176,Harold Hopkins,1944,2011,"actor,archive_footage","tt0080546,tt0082432,tt0120756,tt0426698"
nm0950971,Charles Lathalu Yunipingu,\N,\N,actor,"tt0082432,tt0085079,tt0080296,tt0081111"
nm0364759,Heath Harris,\N,\N,"miscellaneous,stunts,actor","tt0082432,tt0074385,tt0074466,tt0080310"
nm0334277,Ron Graham,1926,2020,"actor,archive_footage","tt0082432,tt0094481,tt0108800,tt0380106"
nm0630490,Gerda Nicolson,1937,1992,actress,"tt0082432,tt0077064,tt0073966,tt0166034"
nm0344188,Robert Grubb,1950,\N,"actor,archive_footage","tt0089530,tt0082432,tt0079596,tt0088519"
nm0571619,Tim McKenzie,\N,\N,actor,"tt0082432,tt0424880,tt0081949,tt0094591"
nm0827973,Frances Sternhagen,1930,2023,"actress,miscellaneous,soundtrack","tt0082869,tt0100157,tt0884328,tt0105217"
nm0548440,Kika Markham,1940,\N,"actress,archive_footage","tt0250468,tt0082869,tt0893402,tt0494192"
nm0676370,Clarke Peters,1952,\N,"actor,producer,writer","tt0306414,tt9777644,tt5027774,tt2911666"
nm0000925,Steven Berkoff,1937,\N,"actor,writer,director","tt0086034,tt0066921,tt0086960,tt1243957"
nm0001652,John Ratzenberger,1947,\N,"actor,director,producer","tt0083399,tt0114709,tt0317219,tt0910970"
nm0055715,Nicholas Barnes,1967,\N,"actor,archive_footage","tt0082869,tt0075476,tt0423667,tt0111011"
nm0715197,Manning Redwood,1929,2006,"actor,soundtrack,archive_footage","tt0090264,tt0082869,tt0083067,tt0086006"
nm0000959,Powers Boothe,1948,2017,"actor,soundtrack,archive_footage","tt0401792,tt0114576,tt0848228,tt0458481"
nm0911542,Fred Ward,1942,2022,"actor,producer,executive","tt0108122,tt0100814,tt0115857,tt0086197"
nm0780546,Franklyn Seales,1952,1990,"actor,soundtrack","tt0083111,tt0079945,tt0159876,tt0079668"
nm0809095,Lewis Smith,1956,\N,"actor,director,writer","tt0086856,tt0111756,tt0083111,tt1853728"
nm0486985,Les Lannom,1946,\N,"actor,stunts,soundtrack","tt0083111,tt0119887,tt0076993,tt0096098"
nm0001075,Peter Coyote,1941,\N,"actor,producer,writer","tt0104779,tt0281358,tt0120184,tt0129290"
nm0042641,Alan Autry,1952,\N,"actor,director,writer","tt0094484,tt0083111,tt0081353,tt0091223"
nm0001397,Brion James,1945,1999,"actor,producer,archive_footage","tt0083658,tt0119116,tt0108238,tt0099044"
nm0000267,Julie Andrews,1935,\N,"actress,writer,producer","tt0059742,tt0058331,tt0084865,tt0247638"
nm0001943,Marisa Berenson,1947,\N,"actress,soundtrack,archive_footage","tt0068327,tt0072684,tt1130984,tt0393403"
nm0001306,Larry Hagman,1931,2012,"actor,producer,director","tt0077000,tt0078346,tt0119942,tt0113987"
nm0005162,Robert Loggia,1930,2015,"actor,director,miscellaneous","tt0094737,tt0116629,tt0116922,tt0086250"
nm0546765,Stuart Margolin,1940,2022,"actor,director,writer","tt0071402,tt0071042,tt1764183,tt0065938"
nm0612321,Richard Mulligan,1932,2000,"actor,soundtrack,archive_footage","tt0075584,tt0065988,tt0094455,tt0095776"
nm0696481,Robert Preston,1918,1987,"actor,soundtrack,archive_footage","tt0056262,tt0084865,tt0087597,tt0083015"
nm0301887,Craig Stevens,1918,2000,"actor,soundtrack,archive_footage","tt0061739,tt0050294,tt0051301,tt0072515"
nm0842794,Loretta Swit,1937,\N,"actress,soundtrack,archive_footage","tt0068098,tt0085231,tt0092211,tt0083015"
nm0675110,Jane Perry,\N,\N,"actress,archive_sound","tt5776858,tt12496966,tt7939218,tt2995858"
nm0053443,Nigel Barber,\N,\N,"actor,producer,sound_department","tt8368294,tt13080774,tt2381249,tt4786824"
nm3582727,Noeleen Comiskey,\N,\N,"actress,miscellaneous","tt27618867,tt4471908,tt8400856,tt2402137"
nm1542545,Ezra Faroque Khan,\N,\N,actor,"tt1211837,tt13452446,tt0323633,tt3305308"
nm1017942,Kosha Engler,1977,\N,actress,"tt1877830,tt27494999,tt7671070,tt5137338"
nm1452724,Stuart Ashton,\N,\N,"cinematographer,camera_department","tt1509782,tt0287075,tt1802814"
nm3103544,Alexander Clay,\N,\N,actor,"tt5723416,tt3659786,tt2106552,tt10243780"
nm7668234,Louisa Hollway,\N,\N,actor,"tt5723416,tt15978152,tt7915650,tt9140392"
nm3624545,Wes Nike,\N,\N,"art_department,actor,art_director","tt4575328,tt1661275,tt18815410,tt4108134"
nm0000001,Fred Astaire,1899,1987,"actor,miscellaneous,producer","tt0072308,tt0050419,tt0053137,tt0027125"
nm0002048,Melvyn Douglas,1901,1981,"actor,soundtrack,archive_footage","tt0078841,tt0057163,tt0031725,tt0040613"
nm0001195,Douglas Fairbanks Jr.,1909,2000,"actor,producer,production_manager","tt0021079,tt0024962,tt0041363,tt0029442"
nm0913738,Craig Wasson,1954,\N,"actor,writer,composer","tt0093629,tt0086984,tt0082404,tt0104797"
nm0623658,Patricia Neal,1926,2010,"actress,soundtrack,archive_footage","tt0057163,tt0043456,tt0059309,tt0054698"
nm0000481,Alice Krige,1954,\N,"actress,producer,writer","tt0117731,tt9086228,tt0105428,tt1981115"
nm0111795,Jacqueline Brookes,1930,2013,"actress,archive_footage","tt0107034,tt0102510,tt0098273,tt0079437"
nm0010075,Jensen Ackles,1978,\N,"actor,producer,director","tt0460681,tt1179891,tt0829297,tt0058796"
nm0454809,Jaime King,1979,\N,"actress,producer,writer","tt1179891,tt0401792,tt0381707,tt0831887"
nm0005445,Kerr Smith,1972,\N,"actor,director,archive_footage","tt0195714,tt0118300,tt1179891,tt1442109"
nm2175732,Betsy Rue,\N,\N,"actress,producer,stunts","tt1179891,tt2417854,tt1151922,tt0408839"
nm1346230,Edi Gathegi,1979,\N,"actor,producer,director","tt5028002,tt6533972,tt7772588,tt5950044"
nm0001798,Kevin Tighe,1944,\N,"actor,director,stunts","tt0098206,tt0099044,tt0068067,tt0097637"
nm1443644,Megan Boone,1983,\N,"actor,actress,soundtrack","tt7949212,tt6704972,tt2741602,tt1657081"
nm2182505,Karen Baum,\N,\N,actress,"tt1179891,tt2091473,tt13365348,tt0862593"
nm3193079,Joy de la Paz,\N,\N,actress,"tt1179891,tt2091473"
nm0000931,Elizabeth Berridge,1962,\N,"actress,producer,archive_footage","tt0086879,tt0317648,tt0082427,tt0106039"
nm0141323,Shawn Carson,\N,\N,actor,"tt0082427,tt0086336,tt0083772,tt0267717"
nm0042415,Jeanne Austin,1940,2017,actress,"tt0082427,tt0284523"
nm0567524,Jack McDermott,1927,\N,actor,"tt0080736,tt0081974,tt0094890,tt0082427"
nm0940462,Largo Woodruff,1955,\N,"actress,archive_footage","tt0082427,tt0081554,tt0082208,tt0091370"
nm0152187,Miles Chapin,1954,\N,"actor,miscellaneous,archive_footage","tt0091225,tt0079261,tt0117318,tt0082427"
nm0141213,David Carson,\N,\N,actor,"tt0082427,tt0085276,tt0074455"
nm0957784,Sonia Zomina,1916,1985,actress,"tt0085398,tt0082427,tt0087817,tt0086759"
nm0605630,Ralph Morino,\N,\N,actor,"tt0082427,tt0166913,tt0080933,tt0086759"
nm0002078,Frederic Forrest,1936,2023,"actor,soundtrack,archive_footage","tt0078788,tt0071360,tt0106856,tt0096639"
nm0000414,Teri Garr,1947,\N,"actress,miscellaneous,soundtrack","tt0084805,tt0075860,tt0072431,tt0085970"
nm0000471,Raul Julia,1940,1994,"actor,soundtrack,archive_footage","tt0111301,tt0101272,tt0089424,tt0106220"
nm0000176,Nastassja Kinski,1961,\N,"actress,producer,soundtrack","tt0080009,tt0087884,tt0083722,tt0111400"
nm0443577,Lainie Kazan,1942,\N,"actress,producer,soundtrack","tt0259446,tt3760922,tt0299930,tt0960144"
nm0358272,Jeff Hamlin,\N,\N,"production_manager,miscellaneous,actor","tt0084445,tt0165042,tt0271792"
nm0178889,Italia Coppola,1912,2004,"actress,soundtrack","tt0084445,tt0018192"
nm0178874,Carmine Coppola,1910,1991,"composer,music_department,actor","tt0078788,tt0071562,tt0099674,tt0068646"
nm0000658,Meryl Streep,1949,\N,"actress,writer,producer","tt0089755,tt1322269,tt0084707,tt0458352"
nm0000460,Jeremy Irons,1948,\N,"actor,producer,director","tt0094964,tt0110357,tt2094766,tt2975590"
nm0574436,Hilton McRae,1949,\N,actor,"tt2935476,tt2884018,tt0089568,tt0082416"
nm0604640,Emily Morgan,\N,\N,actress,"tt0109831,tt0082416,tt0098117,tt0215407"
nm0593209,Charlotte Mitchell,1926,2012,"actress,writer,archive_footage","tt0066702,tt0068030,tt1729107,tt0272766"
nm0062785,Lynsey Baxter,1959,\N,"actress,director,writer","tt0082416,tt0159199,tt0086177,tt0110125"
nm0269029,Jean Faulds,1913,2000,actress,"tt0072570,tt0082416,tt5343840,tt1706613"
